# Amod fmod z Delta_Amod Delta_fmod
8.000000000000003393e-11 3.792690190732253654e-09 3.789526315789473632e+00 2.203706761323500472e-08 6.795112809741325296e-07
8.000000000000003393e-11 3.792690190732253654e-09 4.000000000000000000e+00 1.902617443648900521e-08 1.108362884637196720e-06
8.000000000000003393e-11 6.951927961775591174e-09 1.000000000000000021e-03 9.842825389801419360e-13 5.382756061216615674e-11
8.000000000000003393e-11 6.951927961775591174e-09 2.114736842105263137e-01 2.652908628393551755e-10 1.497542124131256825e-08
8.000000000000003393e-11 6.951927961775591174e-09 4.219473684210526265e-01 6.350542917132960619e-10 3.765526554085556776e-08
8.000000000000003393e-11 6.951927961775591174e-09 6.324210526315788838e-01 1.113200366410253107e-09 6.745052825007690359e-08
8.000000000000003393e-11 6.951927961775591174e-09 8.428947368421052522e-01 1.484777002490072748e-09 1.203019018741224364e-07
8.000000000000003393e-11 6.951927961775591174e-09 1.053368421052631509e+00 2.529915230115332486e-09 1.349128733939777094e-07
8.000000000000003393e-11 6.951927961775591174e-09 1.263842105263157656e+00 2.755497480964287237e-09 2.270635443837080306e-07
8.000000000000003393e-11 6.951927961775591174e-09 1.474315789473684024e+00 4.406270293750339470e-09 2.202619240209606570e-07
8.000000000000003393e-11 6.951927961775591174e-09 1.684789473684210392e+00 5.186913852654721422e-09 2.953990295189337124e-07
8.000000000000003393e-11 6.951927961775591174e-09 1.895263157894736761e+00 6.546999828046307859e-09 3.354531887015559120e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.105736842105263129e+00 7.525215026228976005e-09 4.192002090713768844e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.316210526315789497e+00 8.544673000717383707e-09 5.112375058409191356e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.526684210526315422e+00 5.450662026846305693e-09 8.665270489179952001e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.737157894736841790e+00 1.214096230885318726e-08 5.999363388363794579e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.947631578947368158e+00 9.174109714885110347e-09 1.017506547962627671e-06
8.000000000000003393e-11 6.951927961775591174e-09 3.158105263157894527e+00 1.355018779327640719e-08 9.152997772962401205e-07
8.000000000000003393e-11 6.951927961775591174e-09 3.368578947368420895e+00 1.247376346891843912e-08 1.209275733313454673e-06
8.000000000000003393e-11 6.951927961775591174e-09 3.579052631578947263e+00 1.558979633124077760e-08 1.214552301951535070e-06
8.000000000000003393e-11 6.951927961775591174e-09 3.789526315789473632e+00 1.456098525562909303e-08 1.511560437181745756e-06
8.000000000000003393e-11 6.951927961775591174e-09 4.000000000000000000e+00 1.311394816500526643e-08 1.799326165252247064e-06
8.000000000000003393e-11 1.274274985703132061e-08 1.000000000000000021e-03 5.298120958295368444e-13 1.012802664650123476e-10
8.000000000000003393e-11 1.274274985703132061e-08 2.114736842105263137e-01 1.703996950460736105e-10 2.764316343678709146e-08
8.000000000000003393e-11 1.274274985703132061e-08 4.219473684210526265e-01 6.450319795693455007e-10 6.729998965009696671e-08
8.000000000000003393e-11 1.274274985703132061e-08 6.324210526315788838e-01 1.012302543097999691e-09 1.172546095905351030e-07
8.000000000000003393e-11 1.274274985703132061e-08 8.428947368421052522e-01 1.769042532638943373e-09 1.777961264711324240e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.053368421052631509e+00 1.556141244806554331e-09 2.476814029736587169e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.263842105263157656e+00 2.739325095955863093e-09 3.259530253403607530e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.474315789473684024e+00 3.826924241241991964e-09 4.129900428248575596e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.684789473684210392e+00 5.566370992887751362e-09 5.110332963324065749e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.895263157894736761e+00 6.693584263617828174e-09 6.141770181028890328e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.105736842105263129e+00 7.313124724428185272e-09 7.216198292645238772e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.316210526315789497e+00 5.700861161095002149e-09 8.537636102797741445e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.526684210526315422e+00 9.482069095764119583e-09 9.639562246771448440e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.737157894736841790e+00 9.314840271713283188e-09 1.102946912792333870e-06
8.000000000000003393e-11 1.274274985703132061e-08 2.947631578947368158e+00 6.876014864264919516e-09 1.290641749991174569e-06
