# Amod fmod z Delta_Amod Delta_fmod
1.460560814884985480e-09 6.951927961775591174e-09 8.399999999999999689e-01 4.394838663379201052e-09 1.779380750027358526e-08
1.460560814884985480e-09 1.274274985703132061e-08 8.399999999999999689e-01 4.796473785482227571e-09 2.092271988725654468e-08
1.460560814884985480e-09 2.335721469090121435e-08 8.399999999999999689e-01 5.094081870981746039e-09 4.169252709473043067e-08
1.460560814884985480e-09 4.281332398719395868e-08 8.399999999999999689e-01 5.647320559278818765e-09 7.562475444484604525e-08
1.460560814884985480e-09 7.847599703514606690e-08 8.399999999999999689e-01 6.273434364164625567e-09 1.145575750935955717e-07
1.460560814884985480e-09 1.438449888287662961e-07 8.399999999999999689e-01 6.065436674980323720e-09 1.732912387994854173e-07
1.460560814884985480e-09 2.636650898730355393e-07 8.399999999999999689e-01 6.323793830338048903e-09 3.040225486122586252e-07
1.460560814884985480e-09 4.832930238571752032e-07 8.399999999999999689e-01 7.683401484018618091e-09 6.108201768795142945e-07
1.460560814884985480e-09 8.858667904100832524e-07 8.399999999999999689e-01 8.945346608042511330e-09 1.238362592677314132e-06
1.460560814884985480e-09 1.623776739188720875e-06 8.399999999999999689e-01 1.206014116140522381e-08 2.056592467799201655e-06
1.460560814884985480e-09 2.976351441631318993e-06 8.399999999999999689e-01 1.555821697408937706e-08 3.226168784869023166e-06
1.460560814884985480e-09 5.455594781168514170e-06 8.399999999999999689e-01 2.067337684765617157e-08 6.063053199929938602e-06
1.460560814884985480e-09 1.000000000000000082e-05 8.399999999999999689e-01 2.985012742585132994e-08 1.149329779199126981e-05
2.370052253416296868e-09 1.000000000000000036e-10 8.399999999999999689e-01 1.754341350287808281e-04 5.361304761491900445e-06
2.370052253416296868e-09 1.832980710832437419e-10 8.399999999999999689e-01 1.970297844059136635e-04 7.743447555687870456e-06
2.370052253416296868e-09 3.359818286283787719e-10 8.399999999999999689e-01 2.103242526923739504e-05 1.540255167558720290e-06
2.370052253416296868e-09 6.158482110660254848e-10 8.399999999999999689e-01 1.675163487622583268e-06 2.458464319127409640e-07
2.370052253416296868e-09 1.128837891684688263e-09 8.399999999999999689e-01 3.000938714466643974e-07 8.352780549895214194e-08
2.370052253416296868e-09 2.069138081114789946e-09 8.399999999999999689e-01 5.731128534029722132e-09 1.068221256781104160e-08
2.370052253416296868e-09 3.792690190732253654e-09 8.399999999999999689e-01 3.665504646448033553e-09 9.191577426827647522e-09
2.370052253416296868e-09 6.951927961775591174e-09 8.399999999999999689e-01 4.161479423287742138e-09 1.108225260988881752e-08
2.370052253416296868e-09 1.274274985703132061e-08 8.399999999999999689e-01 4.515066777417940342e-09 1.317851656035952628e-08
2.370052253416296868e-09 2.335721469090121435e-08 8.399999999999999689e-01 5.205871247800386048e-09 2.389750682217032467e-08
2.370052253416296868e-09 4.281332398719395868e-08 8.399999999999999689e-01 5.729470190199811148e-09 3.942030183200270985e-08
2.370052253416296868e-09 7.847599703514606690e-08 8.399999999999999689e-01 6.415339872365655836e-09 7.027997428400344009e-08
2.370052253416296868e-09 1.438449888287662961e-07 8.399999999999999689e-01 6.430042793314913150e-09 1.067037640238100478e-07
2.370052253416296868e-09 2.636650898730355393e-07 8.399999999999999689e-01 6.287084952801698054e-09 1.832541626479371513e-07
2.370052253416296868e-09 4.832930238571752032e-07 8.399999999999999689e-01 7.277897541788230962e-09 3.467928575046212395e-07
2.370052253416296868e-09 8.858667904100832524e-07 8.399999999999999689e-01 9.038309946364387323e-09 7.371388764537790492e-07
2.370052253416296868e-09 1.623776739188720875e-06 8.399999999999999689e-01 1.229335554864955616e-08 1.316193369565981884e-06
2.370052253416296868e-09 2.976351441631318993e-06 8.399999999999999689e-01 1.528744976671484867e-08 1.923441539324902881e-06
2.370052253416296868e-09 5.455594781168514170e-06 8.399999999999999689e-01 2.071365240413162267e-08 3.711518095420374884e-06
2.370052253416296868e-09 1.000000000000000082e-05 8.399999999999999689e-01 2.980382913723545274e-08 7.164076804260913966e-06
3.845884147156173360e-09 1.000000000000000036e-10 8.399999999999999689e-01 1.558313589345701120e-03 2.040637173003834659e-05
3.845884147156173360e-09 1.832980710832437419e-10 8.399999999999999689e-01 3.084461154733824642e-05 1.021834095145488514e-06
3.845884147156173360e-09 3.359818286283787719e-10 8.399999999999999689e-01 3.902987244149228193e-05 1.733531468678950711e-06
3.845884147156173360e-09 6.158482110660254848e-10 8.399999999999999689e-01 3.659514642535365303e-06 3.062719948554552962e-07
3.845884147156173360e-09 1.128837891684688263e-09 8.399999999999999689e-01 2.969272617625579441e-07 5.099687591170225164e-08
3.845884147156173360e-09 2.069138081114789946e-09 8.399999999999999689e-01 1.456155642892574750e-08 8.204116122043255723e-09
3.845884147156173360e-09 3.792690190732253654e-09 8.399999999999999689e-01 3.634490644049360828e-09 5.994774899002714120e-09
3.845884147156173360e-09 6.951927961775591174e-09 8.399999999999999689e-01 3.987270149309274070e-09 6.535881529264637642e-09
3.845884147156173360e-09 1.274274985703132061e-08 8.399999999999999689e-01 4.732715887441615423e-09 7.923975832828929989e-09
3.845884147156173360e-09 2.335721469090121435e-08 8.399999999999999689e-01 5.135257050762776535e-09 1.584260405749815932e-08
3.845884147156173360e-09 4.281332398719395868e-08 8.399999999999999689e-01 5.395560574642720123e-09 3.020459932043933958e-08
