# Amod fmod z Delta_Amod Delta_fmod
7.999999999999999516e-11 6.951927961775591174e-09 3.789526315789473632e+00 4.892373150488882667e-09 2.317140736241345923e-07
7.999999999999999516e-11 6.951927961775591174e-09 4.000000000000000000e+00 5.248258750223470954e-09 2.435998364428230791e-07
7.999999999999999516e-11 1.274274985703132061e-08 1.000000000000000021e-03 3.674397768143642985e-13 1.882297840221851751e-11
7.999999999999999516e-11 1.274274985703132061e-08 2.114736842105263137e-01 8.805480305530109128e-11 7.375718628394572444e-09
7.999999999999999516e-11 1.274274985703132061e-08 4.219473684210526265e-01 1.940950607624405710e-10 1.316611665554450251e-08
7.999999999999999516e-11 1.274274985703132061e-08 6.324210526315788838e-01 3.293835190550799147e-10 2.002789746013727407e-08
7.999999999999999516e-11 1.274274985703132061e-08 8.428947368421052522e-01 4.765953007287283759e-10 3.137829517675759420e-08
7.999999999999999516e-11 1.274274985703132061e-08 1.053368421052631509e+00 6.643763237255667616e-10 5.084318985770747293e-08
7.999999999999999516e-11 1.274274985703132061e-08 1.263842105263157656e+00 9.432673013697721738e-10 8.353987776220624657e-08
7.999999999999999516e-11 1.274274985703132061e-08 1.474315789473684024e+00 1.187520333331560981e-09 1.047357731335175680e-07
7.999999999999999516e-11 1.274274985703132061e-08 1.684789473684210392e+00 1.275330999155257607e-09 8.778914055701951800e-08
7.999999999999999516e-11 1.274274985703132061e-08 1.895263157894736761e+00 1.538200425451435943e-09 1.082380821563762308e-07
7.999999999999999516e-11 1.274274985703132061e-08 2.105736842105263129e+00 1.849747220044190439e-09 1.341998279353279843e-07
7.999999999999999516e-11 1.274274985703132061e-08 2.316210526315789497e+00 2.411616492240098849e-09 2.156562570800899709e-07
7.999999999999999516e-11 1.274274985703132061e-08 2.526684210526315422e+00 2.749926376923483525e-09 2.431444899843150945e-07
7.999999999999999516e-11 1.274274985703132061e-08 2.737157894736841790e+00 3.113930708810715572e-09 2.746699195998969313e-07
7.999999999999999516e-11 1.274274985703132061e-08 2.947631578947368158e+00 3.445818656027250274e-09 2.890980700452595130e-07
7.999999999999999516e-11 1.274274985703132061e-08 3.158105263157894527e+00 3.415417206957783107e-09 2.368635848009206546e-07
7.999999999999999516e-11 1.274274985703132061e-08 3.368578947368420895e+00 4.281039440493184853e-09 3.653052816434556339e-07
