# Amod fmod z Delta_Amod Delta_fmod
8.000000000000003393e-11 2.335721469090121435e-08 4.219473684210526265e-01 5.402645570729837652e-10 3.843565677872160326e-08
8.000000000000003393e-11 2.335721469090121435e-08 6.324210526315788838e-01 7.215366175239710215e-10 7.069667608653344538e-08
8.000000000000003393e-11 2.335721469090121435e-08 8.428947368421052522e-01 9.998373943153151132e-10 1.062887162093108097e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.053368421052631509e+00 1.572446602875155562e-09 1.414497574818204030e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.263842105263157656e+00 1.882335942105233848e-09 1.884565469964760808e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.474315789473684024e+00 2.360810561990104583e-09 2.349443911067372206e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.684789473684210392e+00 2.658723902204849611e-09 2.933931885251671829e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.895263157894736761e+00 3.019942233704625591e-09 3.545301159297994275e-07
8.000000000000003393e-11 2.335721469090121435e-08 2.105736842105263129e+00 2.983314058639529844e-09 4.389191029726810078e-07
8.000000000000003393e-11 2.335721469090121435e-08 2.316210526315789497e+00 3.422668519643305817e-09 5.086182349771220247e-07
8.000000000000003393e-11 2.335721469090121435e-08 2.526684210526315422e+00 3.724210981386627808e-09 5.902553563824608211e-07
8.000000000000003393e-11 2.335721469090121435e-08 2.737157894736841790e+00 4.167318490978432379e-09 6.652677305151173149e-07
8.000000000000003393e-11 2.335721469090121435e-08 2.947631578947368158e+00 5.115850641554607200e-09 7.164928462481469107e-07
8.000000000000003393e-11 2.335721469090121435e-08 3.158105263157894527e+00 4.570234646100786479e-09 8.642906845376679393e-07
8.000000000000003393e-11 2.335721469090121435e-08 3.368578947368420895e+00 5.187131351689360965e-09 9.560574047078752864e-07
8.000000000000003393e-11 2.335721469090121435e-08 3.579052631578947263e+00 6.456668376194581253e-09 1.023075215043359385e-06
8.000000000000003393e-11 2.335721469090121435e-08 3.789526315789473632e+00 6.388203191168373868e-09 1.113748021017111176e-06
8.000000000000003393e-11 2.335721469090121435e-08 4.000000000000000000e+00 6.820767136291720248e-09 1.216701099384300118e-06
8.000000000000003393e-11 4.281332398719395868e-08 1.000000000000000021e-03 1.875391093025009893e-12 1.100712589510863004e-10
8.000000000000003393e-11 4.281332398719395868e-08 2.114736842105263137e-01 3.594463950941801511e-10 2.645808080996979321e-08
8.000000000000003393e-11 4.281332398719395868e-08 4.219473684210526265e-01 9.203333039064824340e-10 7.349122489064108664e-08
8.000000000000003393e-11 4.281332398719395868e-08 6.324210526315788838e-01 1.373996566474446042e-09 1.244669418192125701e-07
8.000000000000003393e-11 4.281332398719395868e-08 8.428947368421052522e-01 1.777263937702242906e-09 1.871319436703526372e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.053368421052631509e+00 1.975625293512241181e-09 2.680543216686378815e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.263842105263157656e+00 2.724452208613835294e-09 3.287338830472915533e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.474315789473684024e+00 2.905452183538067709e-09 4.384880013424608790e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.684789473684210392e+00 3.871643082637943236e-09 4.645953063057818954e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.895263157894736761e+00 4.062272016860353863e-09 5.846584185279165940e-07
8.000000000000003393e-11 4.281332398719395868e-08 2.105736842105263129e+00 3.862489023233660096e-09 8.201633589791393408e-07
8.000000000000003393e-11 4.281332398719395868e-08 2.316210526315789497e+00 4.358996585067429622e-09 8.875031001172811299e-07
8.000000000000003393e-11 4.281332398719395868e-08 2.526684210526315422e+00 5.167287611020325375e-09 9.170403749453791814e-07
8.000000000000003393e-11 4.281332398719395868e-08 2.737157894736841790e+00 6.773767600258644001e-09 9.030157346016726807e-07
8.000000000000003393e-11 4.281332398719395868e-08 2.947631578947368158e+00 6.098796989144456712e-09 1.134847502134330180e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.158105263157894527e+00 6.001241976230149153e-09 1.393933269947047622e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.368578947368420895e+00 8.576680924202034667e-09 1.245879158077881714e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.579052631578947263e+00 6.906510207283168572e-09 1.707726524393859570e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.789526315789473632e+00 7.727886216957076729e-09 1.672643784253398472e-06
8.000000000000003393e-11 4.281332398719395868e-08 4.000000000000000000e+00 8.918073107049866131e-09 1.731740389688504116e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.000000000000000021e-03 2.707412743138188300e-12 2.592110551360644615e-10
8.000000000000003393e-11 7.847599703514606690e-08 2.114736842105263137e-01 7.154524446476172120e-10 4.379075825976183770e-08
8.000000000000003393e-11 7.847599703514606690e-08 4.219473684210526265e-01 1.505307369295763981e-09 1.027344698211800253e-07
8.000000000000003393e-11 7.847599703514606690e-08 6.324210526315788838e-01 2.272059964936056311e-09 1.875348906977097632e-07
8.000000000000003393e-11 7.847599703514606690e-08 8.428947368421052522e-01 2.443260615366319465e-09 2.472383537817322559e-07
8.000000000000003393e-11 7.847599703514606690e-08 1.053368421052631509e+00 3.032297180602295654e-09 3.356972491777966575e-07
8.000000000000003393e-11 7.847599703514606690e-08 1.263842105263157656e+00 3.665168159508369487e-09 4.461026808634588599e-07
8.000000000000003393e-11 7.847599703514606690e-08 1.474315789473684024e+00 5.135083484795582710e-09 8.806246482584004563e-07
8.000000000000003393e-11 7.847599703514606690e-08 1.684789473684210392e+00 5.988831355952978060e-09 1.375711498120021825e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.895263157894736761e+00 5.717859876214519415e-09 1.075544091049955963e-06
8.000000000000003393e-11 7.847599703514606690e-08 2.105736842105263129e+00 6.146184679383647594e-09 1.292645573837761913e-06
