# Amod fmod z Delta_Amod Delta_fmod
7.999999999999999516e-11 6.951927961775591174e-09 4.219473684210526265e-01 4.089684820967996998e-10 2.033194417605295427e-08
7.999999999999999516e-11 6.951927961775591174e-09 6.324210526315788838e-01 7.767286441931137749e-10 2.772051380046468797e-08
7.999999999999999516e-11 6.951927961775591174e-09 8.428947368421052522e-01 1.040821442244692456e-09 5.209181382000763064e-08
7.999999999999999516e-11 6.951927961775591174e-09 1.053368421052631509e+00 1.359223876596331177e-09 8.479999985948671518e-08
7.999999999999999516e-11 6.951927961775591174e-09 1.263842105263157656e+00 2.040250053014765080e-09 7.842835303881797407e-08
7.999999999999999516e-11 6.951927961775591174e-09 1.474315789473684024e+00 2.545584656326284817e-09 1.007407000662079587e-07
7.999999999999999516e-11 6.951927961775591174e-09 1.684789473684210392e+00 3.134992176202158559e-09 1.198362487662149544e-07
7.999999999999999516e-11 6.951927961775591174e-09 1.895263157894736761e+00 3.724879213756946457e-09 1.451215012038594533e-07
7.999999999999999516e-11 6.951927961775591174e-09 2.105736842105263129e+00 3.917825239227533039e-09 2.291867253313074689e-07
7.999999999999999516e-11 6.951927961775591174e-09 2.316210526315789497e+00 4.662617938289024982e-09 2.508940568876936930e-07
7.999999999999999516e-11 6.951927961775591174e-09 2.526684210526315422e+00 5.663025038109713491e-09 2.437590537352957088e-07
7.999999999999999516e-11 6.951927961775591174e-09 2.737157894736841790e+00 5.978796025751807136e-09 3.366728238390835758e-07
7.999999999999999516e-11 6.951927961775591174e-09 2.947631578947368158e+00 7.124434523840720196e-09 2.989966323110158098e-07
7.999999999999999516e-11 6.951927961775591174e-09 3.158105263157894527e+00 7.433249015038430817e-09 4.296807975798403740e-07
7.999999999999999516e-11 6.951927961775591174e-09 3.368578947368420895e+00 8.274182644601562563e-09 4.721962956325675534e-07
7.999999999999999516e-11 6.951927961775591174e-09 3.579052631578947263e+00 9.525702381462384341e-09 4.542613063356882282e-07
7.999999999999999516e-11 6.951927961775591174e-09 3.789526315789473632e+00 1.004174260749574084e-08 5.618250819396023120e-07
7.999999999999999516e-11 6.951927961775591174e-09 4.000000000000000000e+00 1.076522937827901081e-08 6.323792092252518337e-07
7.999999999999999516e-11 1.274274985703132061e-08 1.000000000000000021e-03 9.427900154106129741e-13 6.384322600082551059e-11
7.999999999999999516e-11 1.274274985703132061e-08 2.114736842105263137e-01 2.255254727203991619e-10 1.238231484668868839e-08
7.999999999999999516e-11 1.274274985703132061e-08 4.219473684210526265e-01 5.001451006516353751e-10 3.749954541181660820e-08
7.999999999999999516e-11 1.274274985703132061e-08 6.324210526315788838e-01 8.023279413387415540e-10 5.408978860275778581e-08
7.999999999999999516e-11 1.274274985703132061e-08 8.428947368421052522e-01 1.192222407996264182e-09 9.199394854609694404e-08
7.999999999999999516e-11 1.274274985703132061e-08 1.053368421052631509e+00 1.536816002871175587e-09 9.355763733460901341e-08
7.999999999999999516e-11 1.274274985703132061e-08 1.263842105263157656e+00 1.957435584062712439e-09 1.225572056105802649e-07
7.999999999999999516e-11 1.274274985703132061e-08 1.474315789473684024e+00 2.418747711705540628e-09 1.429977749326232130e-07
7.999999999999999516e-11 1.274274985703132061e-08 1.684789473684210392e+00 2.915754163815332018e-09 1.895078017686288758e-07
7.999999999999999516e-11 1.274274985703132061e-08 1.895263157894736761e+00 3.425691608541520440e-09 2.186279569005923392e-07
7.999999999999999516e-11 1.274274985703132061e-08 2.105736842105263129e+00 4.052531701073515401e-09 2.717569699049153237e-07
7.999999999999999516e-11 1.274274985703132061e-08 2.316210526315789497e+00 4.558601990267579206e-09 2.920427951909828355e-07
7.999999999999999516e-11 1.274274985703132061e-08 2.526684210526315422e+00 5.534953180419394529e-09 3.959644114664851513e-07
7.999999999999999516e-11 1.274274985703132061e-08 2.737157894736841790e+00 6.427226914990527492e-09 4.804905818447816658e-07
7.999999999999999516e-11 1.274274985703132061e-08 2.947631578947368158e+00 7.609618161547643040e-09 6.522248325742979251e-07
7.999999999999999516e-11 1.274274985703132061e-08 3.158105263157894527e+00 7.225768572446089701e-09 4.724170582144617141e-07
7.999999999999999516e-11 1.274274985703132061e-08 3.368578947368420895e+00 8.066164989446873307e-09 5.328794116195217757e-07
7.999999999999999516e-11 1.274274985703132061e-08 3.579052631578947263e+00 9.723512484686277964e-09 7.121415242182843004e-07
7.999999999999999516e-11 1.274274985703132061e-08 3.789526315789473632e+00 1.012353858554244165e-08 6.896498605582891099e-07
7.999999999999999516e-11 1.274274985703132061e-08 4.000000000000000000e+00 1.128818140300260754e-08 7.876020108120497161e-07
7.999999999999999516e-11 2.335721469090121435e-08 1.000000000000000021e-03 1.457799539410438494e-12 9.688214715627270394e-11
7.999999999999999516e-11 2.335721469090121435e-08 2.114736842105263137e-01 3.374030115769452480e-10 2.499435247801099512e-08
7.999999999999999516e-11 2.335721469090121435e-08 4.219473684210526265e-01 7.053851970201379895e-10 5.498800838364812671e-08
7.999999999999999516e-11 2.335721469090121435e-08 6.324210526315788838e-01 1.131729720722926669e-09 9.806371110787366365e-08
7.999999999999999516e-11 2.335721469090121435e-08 8.428947368421052522e-01 1.542230253955720208e-09 1.369982006372244524e-07
7.999999999999999516e-11 2.335721469090121435e-08 1.053368421052631509e+00 2.037613457345132458e-09 1.983031360593553202e-07
7.999999999999999516e-11 2.335721469090121435e-08 1.263842105263157656e+00 2.512222748846718613e-09 2.508616201614169094e-07
7.999999999999999516e-11 2.335721469090121435e-08 1.474315789473684024e+00 3.021121750232883753e-09 2.965333549978076304e-07
7.999999999999999516e-11 2.335721469090121435e-08 1.684789473684210392e+00 3.714824472783234932e-09 4.199694617637604746e-07
7.999999999999999516e-11 2.335721469090121435e-08 1.895263157894736761e+00 4.318359342073397608e-09 5.037009751982017726e-07
7.999999999999999516e-11 2.335721469090121435e-08 2.105736842105263129e+00 4.791405746702005245e-09 5.407646418530393968e-07
7.999999999999999516e-11 2.335721469090121435e-08 2.316210526315789497e+00 5.439244494827309702e-09 6.519187210347454996e-07
7.999999999999999516e-11 2.335721469090121435e-08 2.526684210526315422e+00 6.130988471378348993e-09 7.123094256083297809e-07
7.999999999999999516e-11 2.335721469090121435e-08 2.737157894736841790e+00 6.886644460765586808e-09 8.910699648255262773e-07
7.999999999999999516e-11 2.335721469090121435e-08 2.947631578947368158e+00 7.708512234544332688e-09 8.638761974265314336e-07
7.999999999999999516e-11 2.335721469090121435e-08 3.158105263157894527e+00 8.310383691376577118e-09 1.105983652832454525e-06
7.999999999999999516e-11 2.335721469090121435e-08 3.368578947368420895e+00 9.085470774180842105e-09 1.221458723131125313e-06
7.999999999999999516e-11 2.335721469090121435e-08 3.579052631578947263e+00 9.994596483063505001e-09 1.267061423471129511e-06
7.999999999999999516e-11 2.335721469090121435e-08 3.789526315789473632e+00 1.151811579835860549e-08 1.200100743292283755e-06
7.999999999999999516e-11 2.335721469090121435e-08 4.000000000000000000e+00 1.161301020593480858e-08 1.601395985550311562e-06
7.999999999999999516e-11 4.281332398719395868e-08 1.000000000000000021e-03 2.307866788795097564e-12 1.243504902183069490e-10
7.999999999999999516e-11 4.281332398719395868e-08 2.114736842105263137e-01 5.218980362939905419e-10 2.840201102364598882e-08
7.999999999999999516e-11 4.281332398719395868e-08 4.219473684210526265e-01 1.072911539919541180e-09 6.773727744054349547e-08
7.999999999999999516e-11 4.281332398719395868e-08 6.324210526315788838e-01 1.642466709207359804e-09 1.176014587760032019e-07
7.999999999999999516e-11 4.281332398719395868e-08 8.428947368421052522e-01 2.251018197322827666e-09 1.820209463674000927e-07
7.999999999999999516e-11 4.281332398719395868e-08 1.053368421052631509e+00 2.912551315747648854e-09 2.740958810991167646e-07
7.999999999999999516e-11 4.281332398719395868e-08 1.263842105263157656e+00 3.590987986524834091e-09 3.753793768808743784e-07
7.999999999999999516e-11 4.281332398719395868e-08 1.474315789473684024e+00 4.146423395258318336e-09 4.607976787261327496e-07
7.999999999999999516e-11 4.281332398719395868e-08 1.684789473684210392e+00 5.039374793001062731e-09 6.056078665166092286e-07
7.999999999999999516e-11 4.281332398719395868e-08 1.895263157894736761e+00 5.281557881249277412e-09 6.606905980356947832e-07
7.999999999999999516e-11 4.281332398719395868e-08 2.105736842105263129e+00 5.972753554730071004e-09 8.051609385855160835e-07
7.999999999999999516e-11 4.281332398719395868e-08 2.316210526315789497e+00 7.151672702779392214e-09 1.024499923385714168e-06
7.999999999999999516e-11 4.281332398719395868e-08 2.526684210526315422e+00 7.423901542020400445e-09 1.128758317986014100e-06
7.999999999999999516e-11 4.281332398719395868e-08 2.737157894736841790e+00 8.203394564897719641e-09 1.280314355744059711e-06
7.999999999999999516e-11 4.281332398719395868e-08 2.947631578947368158e+00 9.609568785233191110e-09 1.498622468651829878e-06
